time_id,full_date,day_of_month,month_number,year_number,day_name,month_name,is_weekend,quarter,year_month
1621,2024-06-08,8,6,2024,Saturday,June,true,Q2,2024-06
1622,2024-06-09,9,6,2024,Sunday,June,true,Q2,2024-06
1623,2024-06-10,10,6,2024,Monday,June,false,Q2,2024-06
1624,2024-06-11,11,6,2024,Tuesday,June,false,Q2,2024-06
1625,2024-06-12,12,6,2024,Wednesday,June,false,Q2,2024-06
1626,2024-06-13,13,6,2024,Thursday,June,false,Q2,2024-06
1627,2024-06-14,14,6,2024,Friday,June,false,Q2,2024-06
1628,2024-06-15,15,6,2024,Saturday,June,true,Q2,2024-06
1629,2024-06-16,16,6,2024,Sunday,June,true,Q2,2024-06
1630,2024-06-17,17,6,2024,Monday,June,false,Q2,2024-06
1631,2024-06-18,18,6,2024,Tuesday,June,false,Q2,2024-06
1632,2024-06-19,19,6,2024,Wednesday,June,false,Q2,2024-06
1633,2024-06-20,20,6,2024,Thursday,June,false,Q2,2024-06
1634,2024-06-21,21,6,2024,Friday,June,false,Q2,2024-06
1635,2024-06-22,22,6,2024,Saturday,June,true,Q2,2024-06
1636,2024-06-23,23,6,2024,Sunday,June,true,Q2,2024-06
1637,2024-06-24,24,6,2024,Monday,June,false,Q2,2024-06
1638,2024-06-25,25,6,2024,Tuesday,June,false,Q2,2024-06
1639,2024-06-26,26,6,2024,Wednesday,June,false,Q2,2024-06
1640,2024-06-27,27,6,2024,Thursday,June,false,Q2,2024-06
1641,2024-06-28,28,6,2024,Friday,June,false,Q2,2024-06
1642,2024-06-29,29,6,2024,Saturday,June,true,Q2,2024-06
1643,2024-06-30,30,6,2024,Sunday,June,true,Q2,2024-06
1644,2024-07-01,1,7,2024,Monday,July,false,Q3,2024-07
1645,2024-07-02,2,7,2024,Tuesday,July,false,Q3,2024-07
1646,2024-07-03,3,7,2024,Wednesday,July,false,Q3,2024-07
1647,2024-07-04,4,7,2024,Thursday,July,false,Q3,2024-07
1648,2024-07-05,5,7,2024,Friday,July,false,Q3,2024-07
1649,2024-07-06,6,7,2024,Saturday,July,true,Q3,2024-07
1650,2024-07-07,7,7,2024,Sunday,July,true,Q3,2024-07
1651,2024-07-08,8,7,2024,Monday,July,false,Q3,2024-07
1652,2024-07-09,9,7,2024,Tuesday,July,false,Q3,2024-07
1653,2024-07-10,10,7,2024,Wednesday,July,false,Q3,2024-07
1654,2024-07-11,11,7,2024,Thursday,July,false,Q3,2024-07
1655,2024-07-12,12,7,2024,Friday,July,false,Q3,2024-07
1656,2024-07-13,13,7,2024,Saturday,July,true,Q3,2024-07
1657,2024-07-14,14,7,2024,Sunday,July,true,Q3,2024-07
1658,2024-07-15,15,7,2024,Monday,July,false,Q3,2024-07
1659,2024-07-16,16,7,2024,Tuesday,July,false,Q3,2024-07
1660,2024-07-17,17,7,2024,Wednesday,July,false,Q3,2024-07
1661,2024-07-18,18,7,2024,Thursday,July,false,Q3,2024-07
1662,2024-07-19,19,7,2024,Friday,July,false,Q3,2024-07
1663,2024-07-20,20,7,2024,Saturday,July,true,Q3,2024-07
1664,2024-07-21,21,7,2024,Sunday,July,true,Q3,2024-07
1665,2024-07-22,22,7,2024,Monday,July,false,Q3,2024-07
1666,2024-07-23,23,7,2024,Tuesday,July,false,Q3,2024-07
1667,2024-07-24,24,7,2024,Wednesday,July,false,Q3,2024-07
1668,2024-07-25,25,7,2024,Thursday,July,false,Q3,2024-07
1669,2024-07-26,26,7,2024,Friday,July,false,Q3,2024-07
1670,2024-07-27,27,7,2024,Saturday,July,true,Q3,2024-07
1671,2024-07-28,28,7,2024,Sunday,July,true,Q3,2024-07
1672,2024-07-29,29,7,2024,Monday,July,false,Q3,2024-07
1673,2024-07-30,30,7,2024,Tuesday,July,false,Q3,2024-07
1674,2024-07-31,31,7,2024,Wednesday,July,false,Q3,2024-07
1675,2024-08-01,1,8,2024,Thursday,August,false,Q3,2024-08
1676,2024-08-02,2,8,2024,Friday,August,false,Q3,2024-08
1677,2024-08-03,3,8,2024,Saturday,August,true,Q3,2024-08
1678,2024-08-04,4,8,2024,Sunday,August,true,Q3,2024-08
1679,2024-08-05,5,8,2024,Monday,August,false,Q3,2024-08
1680,2024-08-06,6,8,2024,Tuesday,August,false,Q3,2024-08
1681,2024-08-07,7,8,2024,Wednesday,August,false,Q3,2024-08
1682,2024-08-08,8,8,2024,Thursday,August,false,Q3,2024-08
1683,2024-08-09,9,8,2024,Friday,August,false,Q3,2024-08
1684,2024-08-10,10,8,2024,Saturday,August,true,Q3,2024-08
1685,2024-08-11,11,8,2024,Sunday,August,true,Q3,2024-08
1686,2024-08-12,12,8,2024,Monday,August,false,Q3,2024-08
1687,2024-08-13,13,8,2024,Tuesday,August,false,Q3,2024-08
1688,2024-08-14,14,8,2024,Wednesday,August,false,Q3,2024-08
1689,2024-08-15,15,8,2024,Thursday,August,false,Q3,2024-08
1690,2024-08-16,16,8,2024,Friday,August,false,Q3,2024-08
1691,2024-08-17,17,8,2024,Saturday,August,true,Q3,2024-08
1692,2024-08-18,18,8,2024,Sunday,August,true,Q3,2024-08
1693,2024-08-19,19,8,2024,Monday,August,false,Q3,2024-08
1694,2024-08-20,20,8,2024,Tuesday,August,false,Q3,2024-08
1695,2024-08-21,21,8,2024,Wednesday,August,false,Q3,2024-08
1696,2024-08-22,22,8,2024,Thursday,August,false,Q3,2024-08
1697,2024-08-23,23,8,2024,Friday,August,false,Q3,2024-08
1698,2024-08-24,24,8,2024,Saturday,August,true,Q3,2024-08
1699,2024-08-25,25,8,2024,Sunday,August,true,Q3,2024-08
1700,2024-08-26,26,8,2024,Monday,August,false,Q3,2024-08
1701,2024-08-27,27,8,2024,Tuesday,August,false,Q3,2024-08
1702,2024-08-28,28,8,2024,Wednesday,August,false,Q3,2024-08
1703,2024-08-29,29,8,2024,Thursday,August,false,Q3,2024-08
1704,2024-08-30,30,8,2024,Friday,August,false,Q3,2024-08
1705,2024-08-31,31,8,2024,Saturday,August,true,Q3,2024-08
1706,2024-09-01,1,9,2024,Sunday,September,true,Q3,2024-09
1707,2024-09-02,2,9,2024,Monday,September,false,Q3,2024-09
1708,2024-09-03,3,9,2024,Tuesday,September,false,Q3,2024-09
1709,2024-09-04,4,9,2024,Wednesday,September,false,Q3,2024-09
1710,2024-09-05,5,9,2024,Thursday,September,false,Q3,2024-09
1711,2024-09-06,6,9,2024,Friday,September,false,Q3,2024-09
1712,2024-09-07,7,9,2024,Saturday,September,true,Q3,2024-09
1713,2024-09-08,8,9,2024,Sunday,September,true,Q3,2024-09
1714,2024-09-09,9,9,2024,Monday,September,false,Q3,2024-09
1715,2024-09-10,10,9,2024,Tuesday,September,false,Q3,2024-09
1716,2024-09-11,11,9,2024,Wednesday,September,false,Q3,2024-09
1717,2024-09-12,12,9,2024,Thursday,September,false,Q3,2024-09
1718,2024-09-13,13,9,2024,Friday,September,false,Q3,2024-09
1719,2024-09-14,14,9,2024,Saturday,September,true,Q3,2024-09
1720,2024-09-15,15,9,2024,Sunday,September,true,Q3,2024-09
1721,2024-09-16,16,9,2024,Monday,September,false,Q3,2024-09
1722,2024-09-17,17,9,2024,Tuesday,September,false,Q3,2024-09
1723,2024-09-18,18,9,2024,Wednesday,September,false,Q3,2024-09
1724,2024-09-19,19,9,2024,Thursday,September,false,Q3,2024-09
1725,2024-09-20,20,9,2024,Friday,September,false,Q3,2024-09
1726,2024-09-21,21,9,2024,Saturday,September,true,Q3,2024-09
1727,2024-09-22,22,9,2024,Sunday,September,true,Q3,2024-09
1728,2024-09-23,23,9,2024,Monday,September,false,Q3,2024-09
1729,2024-09-24,24,9,2024,Tuesday,September,false,Q3,2024-09
1730,2024-09-25,25,9,2024,Wednesday,September,false,Q3,2024-09
1731,2024-09-26,26,9,2024,Thursday,September,false,Q3,2024-09
1732,2024-09-27,27,9,2024,Friday,September,false,Q3,2024-09
1733,2024-09-28,28,9,2024,Saturday,September,true,Q3,2024-09
1734,2024-09-29,29,9,2024,Sunday,September,true,Q3,2024-09
1735,2024-09-30,30,9,2024,Monday,September,false,Q3,2024-09
1736,2024-10-01,1,10,2024,Tuesday,October,false,Q4,2024-10
1737,2024-10-02,2,10,2024,Wednesday,October,false,Q4,2024-10
1738,2024-10-03,3,10,2024,Thursday,October,false,Q4,2024-10
1739,2024-10-04,4,10,2024,Friday,October,false,Q4,2024-10
1740,2024-10-05,5,10,2024,Saturday,October,true,Q4,2024-10
1741,2024-10-06,6,10,2024,Sunday,October,true,Q4,2024-10
1742,2024-10-07,7,10,2024,Monday,October,false,Q4,2024-10
1743,2024-10-08,8,10,2024,Tuesday,October,false,Q4,2024-10
1744,2024-10-09,9,10,2024,Wednesday,October,false,Q4,2024-10
1745,2024-10-10,10,10,2024,Thursday,October,false,Q4,2024-10
1746,2024-10-11,11,10,2024,Friday,October,false,Q4,2024-10
1747,2024-10-12,12,10,2024,Saturday,October,true,Q4,2024-10
1748,2024-10-13,13,10,2024,Sunday,October,true,Q4,2024-10
1749,2024-10-14,14,10,2024,Monday,October,false,Q4,2024-10
1750,2024-10-15,15,10,2024,Tuesday,October,false,Q4,2024-10
1751,2024-10-16,16,10,2024,Wednesday,October,false,Q4,2024-10
1752,2024-10-17,17,10,2024,Thursday,October,false,Q4,2024-10
1753,2024-10-18,18,10,2024,Friday,October,false,Q4,2024-10
1754,2024-10-19,19,10,2024,Saturday,October,true,Q4,2024-10
1755,2024-10-20,20,10,2024,Sunday,October,true,Q4,2024-10
1756,2024-10-21,21,10,2024,Monday,October,false,Q4,2024-10
1757,2024-10-22,22,10,2024,Tuesday,October,false,Q4,2024-10
1758,2024-10-23,23,10,2024,Wednesday,October,false,Q4,2024-10
1759,2024-10-24,24,10,2024,Thursday,October,false,Q4,2024-10
1760,2024-10-25,25,10,2024,Friday,October,false,Q4,2024-10
1761,2024-10-26,26,10,2024,Saturday,October,true,Q4,2024-10
1762,2024-10-27,27,10,2024,Sunday,October,true,Q4,2024-10
1763,2024-10-28,28,10,2024,Monday,October,false,Q4,2024-10
1764,2024-10-29,29,10,2024,Tuesday,October,false,Q4,2024-10
1765,2024-10-30,30,10,2024,Wednesday,October,false,Q4,2024-10
1766,2024-10-31,31,10,2024,Thursday,October,false,Q4,2024-10
1767,2024-11-01,1,11,2024,Friday,November,false,Q4,2024-11
1768,2024-11-02,2,11,2024,Saturday,November,true,Q4,2024-11
1769,2024-11-03,3,11,2024,Sunday,November,true,Q4,2024-11
1770,2024-11-04,4,11,2024,Monday,November,false,Q4,2024-11
1771,2024-11-05,5,11,2024,Tuesday,November,false,Q4,2024-11
1772,2024-11-06,6,11,2024,Wednesday,November,false,Q4,2024-11
1773,2024-11-07,7,11,2024,Thursday,November,false,Q4,2024-11
1774,2024-11-08,8,11,2024,Friday,November,false,Q4,2024-11
1775,2024-11-09,9,11,2024,Saturday,November,true,Q4,2024-11
1776,2024-11-10,10,11,2024,Sunday,November,true,Q4,2024-11
1777,2024-11-11,11,11,2024,Monday,November,false,Q4,2024-11
1778,2024-11-12,12,11,2024,Tuesday,November,false,Q4,2024-11
1779,2024-11-13,13,11,2024,Wednesday,November,false,Q4,2024-11
1780,2024-11-14,14,11,2024,Thursday,November,false,Q4,2024-11
1781,2024-11-15,15,11,2024,Friday,November,false,Q4,2024-11
1782,2024-11-16,16,11,2024,Saturday,November,true,Q4,2024-11
1783,2024-11-17,17,11,2024,Sunday,November,true,Q4,2024-11
1784,2024-11-18,18,11,2024,Monday,November,false,Q4,2024-11
1785,2024-11-19,19,11,2024,Tuesday,November,false,Q4,2024-11
1786,2024-11-20,20,11,2024,Wednesday,November,false,Q4,2024-11
1787,2024-11-21,21,11,2024,Thursday,November,false,Q4,2024-11
1788,2024-11-22,22,11,2024,Friday,November,false,Q4,2024-11
1789,2024-11-23,23,11,2024,Saturday,November,true,Q4,2024-11
1790,2024-11-24,24,11,2024,Sunday,November,true,Q4,2024-11
1791,2024-11-25,25,11,2024,Monday,November,false,Q4,2024-11
1792,2024-11-26,26,11,2024,Tuesday,November,false,Q4,2024-11
1793,2024-11-27,27,11,2024,Wednesday,November,false,Q4,2024-11
1794,2024-11-28,28,11,2024,Thursday,November,false,Q4,2024-11
1795,2024-11-29,29,11,2024,Friday,November,false,Q4,2024-11
1796,2024-11-30,30,11,2024,Saturday,November,true,Q4,2024-11
1797,2024-12-01,1,12,2024,Sunday,December,true,Q4,2024-12
1798,2024-12-02,2,12,2024,Monday,December,false,Q4,2024-12
1799,2024-12-03,3,12,2024,Tuesday,December,false,Q4,2024-12
1800,2024-12-04,4,12,2024,Wednesday,December,false,Q4,2024-12
1801,2024-12-05,5,12,2024,Thursday,December,false,Q4,2024-12
1802,2024-12-06,6,12,2024,Friday,December,false,Q4,2024-12
1803,2024-12-07,7,12,2024,Saturday,December,true,Q4,2024-12
1804,2024-12-08,8,12,2024,Sunday,December,true,Q4,2024-12
1805,2024-12-09,9,12,2024,Monday,December,false,Q4,2024-12
1806,2024-12-10,10,12,2024,Tuesday,December,false,Q4,2024-12
1807,2024-12-11,11,12,2024,Wednesday,December,false,Q4,2024-12
1808,2024-12-12,12,12,2024,Thursday,December,false,Q4,2024-12
1809,2024-12-13,13,12,2024,Friday,December,false,Q4,2024-12
1810,2024-12-14,14,12,2024,Saturday,December,true,Q4,2024-12
1811,2024-12-15,15,12,2024,Sunday,December,true,Q4,2024-12
1812,2024-12-16,16,12,2024,Monday,December,false,Q4,2024-12
1813,2024-12-17,17,12,2024,Tuesday,December,false,Q4,2024-12
1814,2024-12-18,18,12,2024,Wednesday,December,false,Q4,2024-12
1815,2024-12-19,19,12,2024,Thursday,December,false,Q4,2024-12
1816,2024-12-20,20,12,2024,Friday,December,false,Q4,2024-12
1817,2024-12-21,21,12,2024,Saturday,December,true,Q4,2024-12
1818,2024-12-22,22,12,2024,Sunday,December,true,Q4,2024-12
1819,2024-12-23,23,12,2024,Monday,December,false,Q4,2024-12
1820,2024-12-24,24,12,2024,Tuesday,December,false,Q4,2024-12
1821,2024-12-25,25,12,2024,Wednesday,December,false,Q4,2024-12
1822,2024-12-26,26,12,2024,Thursday,December,false,Q4,2024-12
1823,2024-12-27,27,12,2024,Friday,December,false,Q4,2024-12
1824,2024-12-28,28,12,2024,Saturday,December,true,Q4,2024-12
1825,2024-12-29,29,12,2024,Sunday,December,true,Q4,2024-12
1826,2024-12-30,30,12,2024,Monday,December,false,Q4,2024-12
1827,2024-12-31,31,12,2024,Tuesday,December,false,Q4,2024-12
1828,2025-01-01,1,1,2025,Wednesday,January,false,Q1,2025-01
1829,2025-01-02,2,1,2025,Thursday,January,false,Q1,2025-01
1830,2025-01-03,3,1,2025,Friday,January,false,Q1,2025-01
1831,2025-01-04,4,1,2025,Saturday,January,true,Q1,2025-01
1832,2025-01-05,5,1,2025,Sunday,January,true,Q1,2025-01
1833,2025-01-06,6,1,2025,Monday,January,false,Q1,2025-01
1834,2025-01-07,7,1,2025,Tuesday,January,false,Q1,2025-01
1835,2025-01-08,8,1,2025,Wednesday,January,false,Q1,2025-01
1836,2025-01-09,9,1,2025,Thursday,January,false,Q1,2025-01
1837,2025-01-10,10,1,2025,Friday,January,false,Q1,2025-01
1838,2025-01-11,11,1,2025,Saturday,January,true,Q1,2025-01
1839,2025-01-12,12,1,2025,Sunday,January,true,Q1,2025-01
1840,2025-01-13,13,1,2025,Monday,January,false,Q1,2025-01
1841,2025-01-14,14,1,2025,Tuesday,January,false,Q1,2025-01
1842,2025-01-15,15,1,2025,Wednesday,January,false,Q1,2025-01
1843,2025-01-16,16,1,2025,Thursday,January,false,Q1,2025-01
1844,2025-01-17,17,1,2025,Friday,January,false,Q1,2025-01
1845,2025-01-18,18,1,2025,Saturday,January,true,Q1,2025-01
1846,2025-01-19,19,1,2025,Sunday,January,true,Q1,2025-01
1847,2025-01-20,20,1,2025,Monday,January,false,Q1,2025-01
1848,2025-01-21,21,1,2025,Tuesday,January,false,Q1,2025-01
1849,2025-01-22,22,1,2025,Wednesday,January,false,Q1,2025-01
1850,2025-01-23,23,1,2025,Thursday,January,false,Q1,2025-01
1851,2025-01-24,24,1,2025,Friday,January,false,Q1,2025-01
1852,2025-01-25,25,1,2025,Saturday,January,true,Q1,2025-01
1853,2025-01-26,26,1,2025,Sunday,January,true,Q1,2025-01
1854,2025-01-27,27,1,2025,Monday,January,false,Q1,2025-01
1855,2025-01-28,28,1,2025,Tuesday,January,false,Q1,2025-01
1856,2025-01-29,29,1,2025,Wednesday,January,false,Q1,2025-01
1857,2025-01-30,30,1,2025,Thursday,January,false,Q1,2025-01
1858,2025-01-31,31,1,2025,Friday,January,false,Q1,2025-01
1859,2025-02-01,1,2,2025,Saturday,February,true,Q1,2025-02
1860,2025-02-02,2,2,2025,Sunday,February,true,Q1,2025-02
1861,2025-02-03,3,2,2025,Monday,February,false,Q1,2025-02
1862,2025-02-04,4,2,2025,Tuesday,February,false,Q1,2025-02
1863,2025-02-05,5,2,2025,Wednesday,February,false,Q1,2025-02
1864,2025-02-06,6,2,2025,Thursday,February,false,Q1,2025-02
1865,2025-02-07,7,2,2025,Friday,February,false,Q1,2025-02
1866,2025-02-08,8,2,2025,Saturday,February,true,Q1,2025-02
1867,2025-02-09,9,2,2025,Sunday,February,true,Q1,2025-02
1868,2025-02-10,10,2,2025,Monday,February,false,Q1,2025-02
1869,2025-02-11,11,2,2025,Tuesday,February,false,Q1,2025-02
1870,2025-02-12,12,2,2025,Wednesday,February,false,Q1,2025-02
1871,2025-02-13,13,2,2025,Thursday,February,false,Q1,2025-02
1872,2025-02-14,14,2,2025,Friday,February,false,Q1,2025-02
1873,2025-02-15,15,2,2025,Saturday,February,true,Q1,2025-02
1874,2025-02-16,16,2,2025,Sunday,February,true,Q1,2025-02
1875,2025-02-17,17,2,2025,Monday,February,false,Q1,2025-02
1876,2025-02-18,18,2,2025,Tuesday,February,false,Q1,2025-02
1877,2025-02-19,19,2,2025,Wednesday,February,false,Q1,2025-02
1878,2025-02-20,20,2,2025,Thursday,February,false,Q1,2025-02
1879,2025-02-21,21,2,2025,Friday,February,false,Q1,2025-02
1880,2025-02-22,22,2,2025,Saturday,February,true,Q1,2025-02
1881,2025-02-23,23,2,2025,Sunday,February,true,Q1,2025-02
1882,2025-02-24,24,2,2025,Monday,February,false,Q1,2025-02
1883,2025-02-25,25,2,2025,Tuesday,February,false,Q1,2025-02
1884,2025-02-26,26,2,2025,Wednesday,February,false,Q1,2025-02
1885,2025-02-27,27,2,2025,Thursday,February,false,Q1,2025-02
1886,2025-02-28,28,2,2025,Friday,February,false,Q1,2025-02
1887,2025-03-01,1,3,2025,Saturday,March,true,Q1,2025-03
1888,2025-03-02,2,3,2025,Sunday,March,true,Q1,2025-03
1889,2025-03-03,3,3,2025,Monday,March,false,Q1,2025-03
1890,2025-03-04,4,3,2025,Tuesday,March,false,Q1,2025-03
1891,2025-03-05,5,3,2025,Wednesday,March,false,Q1,2025-03
1892,2025-03-06,6,3,2025,Thursday,March,false,Q1,2025-03
1893,2025-03-07,7,3,2025,Friday,March,false,Q1,2025-03
1894,2025-03-08,8,3,2025,Saturday,March,true,Q1,2025-03
1895,2025-03-09,9,3,2025,Sunday,March,true,Q1,2025-03
1896,2025-03-10,10,3,2025,Monday,March,false,Q1,2025-03
1897,2025-03-11,11,3,2025,Tuesday,March,false,Q1,2025-03
1898,2025-03-12,12,3,2025,Wednesday,March,false,Q1,2025-03
1899,2025-03-13,13,3,2025,Thursday,March,false,Q1,2025-03
1900,2025-03-14,14,3,2025,Friday,March,false,Q1,2025-03
1901,2025-03-15,15,3,2025,Saturday,March,true,Q1,2025-03
1902,2025-03-16,16,3,2025,Sunday,March,true,Q1,2025-03
1903,2025-03-17,17,3,2025,Monday,March,false,Q1,2025-03
1904,2025-03-18,18,3,2025,Tuesday,March,false,Q1,2025-03
1905,2025-03-19,19,3,2025,Wednesday,March,false,Q1,2025-03
1906,2025-03-20,20,3,2025,Thursday,March,false,Q1,2025-03
1907,2025-03-21,21,3,2025,Friday,March,false,Q1,2025-03
1908,2025-03-22,22,3,2025,Saturday,March,true,Q1,2025-03
1909,2025-03-23,23,3,2025,Sunday,March,true,Q1,2025-03
1910,2025-03-24,24,3,2025,Monday,March,false,Q1,2025-03
1911,2025-03-25,25,3,2025,Tuesday,March,false,Q1,2025-03
1912,2025-03-26,26,3,2025,Wednesday,March,false,Q1,2025-03
1913,2025-03-27,27,3,2025,Thursday,March,false,Q1,2025-03
1914,2025-03-28,28,3,2025,Friday,March,false,Q1,2025-03
1915,2025-03-29,29,3,2025,Saturday,March,true,Q1,2025-03
1916,2025-03-30,30,3,2025,Sunday,March,true,Q1,2025-03
1917,2025-03-31,31,3,2025,Monday,March,false,Q1,2025-03
1918,2025-04-01,1,4,2025,Tuesday,April,false,Q2,2025-04
1919,2025-04-02,2,4,2025,Wednesday,April,false,Q2,2025-04
1920,2025-04-03,3,4,2025,Thursday,April,false,Q2,2025-04
1921,2025-04-04,4,4,2025,Friday,April,false,Q2,2025-04
1922,2025-04-05,5,4,2025,Saturday,April,true,Q2,2025-04
1923,2025-04-06,6,4,2025,Sunday,April,true,Q2,2025-04
1924,2025-04-07,7,4,2025,Monday,April,false,Q2,2025-04
1925,2025-04-08,8,4,2025,Tuesday,April,false,Q2,2025-04
1926,2025-04-09,9,4,2025,Wednesday,April,false,Q2,2025-04
1927,2025-04-10,10,4,2025,Thursday,April,false,Q2,2025-04
1928,2025-04-11,11,4,2025,Friday,April,false,Q2,2025-04
1929,2025-04-12,12,4,2025,Saturday,April,true,Q2,2025-04
1930,2025-04-13,13,4,2025,Sunday,April,true,Q2,2025-04
1931,2025-04-14,14,4,2025,Monday,April,false,Q2,2025-04
1932,2025-04-15,15,4,2025,Tuesday,April,false,Q2,2025-04
1933,2025-04-16,16,4,2025,Wednesday,April,false,Q2,2025-04
1934,2025-04-17,17,4,2025,Thursday,April,false,Q2,2025-04
1935,2025-04-18,18,4,2025,Friday,April,false,Q2,2025-04
1936,2025-04-19,19,4,2025,Saturday,April,true,Q2,2025-04
1937,2025-04-20,20,4,2025,Sunday,April,true,Q2,2025-04
1938,2025-04-21,21,4,2025,Monday,April,false,Q2,2025-04
1939,2025-04-22,22,4,2025,Tuesday,April,false,Q2,2025-04
1940,2025-04-23,23,4,2025,Wednesday,April,false,Q2,2025-04
1941,2025-04-24,24,4,2025,Thursday,April,false,Q2,2025-04
1942,2025-04-25,25,4,2025,Friday,April,false,Q2,2025-04
1943,2025-04-26,26,4,2025,Saturday,April,true,Q2,2025-04
1944,2025-04-27,27,4,2025,Sunday,April,true,Q2,2025-04
1945,2025-04-28,28,4,2025,Monday,April,false,Q2,2025-04
1946,2025-04-29,29,4,2025,Tuesday,April,false,Q2,2025-04
1947,2025-04-30,30,4,2025,Wednesday,April,false,Q2,2025-04
1948,2025-05-01,1,5,2025,Thursday,May,false,Q2,2025-05
1949,2025-05-02,2,5,2025,Friday,May,false,Q2,2025-05
1950,2025-05-03,3,5,2025,Saturday,May,true,Q2,2025-05
1951,2025-05-04,4,5,2025,Sunday,May,true,Q2,2025-05
1952,2025-05-05,5,5,2025,Monday,May,false,Q2,2025-05
1953,2025-05-06,6,5,2025,Tuesday,May,false,Q2,2025-05
1954,2025-05-07,7,5,2025,Wednesday,May,false,Q2,2025-05
1955,2025-05-08,8,5,2025,Thursday,May,false,Q2,2025-05
1956,2025-05-09,9,5,2025,Friday,May,false,Q2,2025-05
1957,2025-05-10,10,5,2025,Saturday,May,true,Q2,2025-05
1958,2025-05-11,11,5,2025,Sunday,May,true,Q2,2025-05
1959,2025-05-12,12,5,2025,Monday,May,false,Q2,2025-05
1960,2025-05-13,13,5,2025,Tuesday,May,false,Q2,2025-05
1961,2025-05-14,14,5,2025,Wednesday,May,false,Q2,2025-05
1962,2025-05-15,15,5,2025,Thursday,May,false,Q2,2025-05
1963,2025-05-16,16,5,2025,Friday,May,false,Q2,2025-05
1964,2025-05-17,17,5,2025,Saturday,May,true,Q2,2025-05
1965,2025-05-18,18,5,2025,Sunday,May,true,Q2,2025-05
1966,2025-05-19,19,5,2025,Monday,May,false,Q2,2025-05
1967,2025-05-20,20,5,2025,Tuesday,May,false,Q2,2025-05
1968,2025-05-21,21,5,2025,Wednesday,May,false,Q2,2025-05
1969,2025-05-22,22,5,2025,Thursday,May,false,Q2,2025-05
1970,2025-05-23,23,5,2025,Friday,May,false,Q2,2025-05
1971,2025-05-24,24,5,2025,Saturday,May,true,Q2,2025-05
1972,2025-05-25,25,5,2025,Sunday,May,true,Q2,2025-05
1973,2025-05-26,26,5,2025,Monday,May,false,Q2,2025-05
1974,2025-05-27,27,5,2025,Tuesday,May,false,Q2,2025-05
1975,2025-05-28,28,5,2025,Wednesday,May,false,Q2,2025-05
1976,2025-05-29,29,5,2025,Thursday,May,false,Q2,2025-05
1977,2025-05-30,30,5,2025,Friday,May,false,Q2,2025-05
1978,2025-05-31,31,5,2025,Saturday,May,true,Q2,2025-05
1979,2025-06-01,1,6,2025,Sunday,June,true,Q2,2025-06
1980,2025-06-02,2,6,2025,Monday,June,false,Q2,2025-06
1981,2025-06-03,3,6,2025,Tuesday,June,false,Q2,2025-06
1982,2025-06-04,4,6,2025,Wednesday,June,false,Q2,2025-06
1983,2025-06-05,5,6,2025,Thursday,June,false,Q2,2025-06
1984,2025-06-06,6,6,2025,Friday,June,false,Q2,2025-06
1985,2025-06-07,7,6,2025,Saturday,June,true,Q2,2025-06
1986,2025-06-08,8,6,2025,Sunday,June,true,Q2,2025-06
1987,2025-06-09,9,6,2025,Monday,June,false,Q2,2025-06
1988,2025-06-10,10,6,2025,Tuesday,June,false,Q2,2025-06
1989,2025-06-11,11,6,2025,Wednesday,June,false,Q2,2025-06
1990,2025-06-12,12,6,2025,Thursday,June,false,Q2,2025-06
1991,2025-06-13,13,6,2025,Friday,June,false,Q2,2025-06
1992,2025-06-14,14,6,2025,Saturday,June,true,Q2,2025-06
1993,2025-06-15,15,6,2025,Sunday,June,true,Q2,2025-06
1994,2025-06-16,16,6,2025,Monday,June,false,Q2,2025-06
1995,2025-06-17,17,6,2025,Tuesday,June,false,Q2,2025-06
1996,2025-06-18,18,6,2025,Wednesday,June,false,Q2,2025-06
1997,2025-06-19,19,6,2025,Thursday,June,false,Q2,2025-06
1998,2025-06-20,20,6,2025,Friday,June,false,Q2,2025-06
1999,2025-06-21,21,6,2025,Saturday,June,true,Q2,2025-06
2000,2025-06-22,22,6,2025,Sunday,June,true,Q2,2025-06
2001,2025-06-23,23,6,2025,Monday,June,false,Q2,2025-06
2002,2025-06-24,24,6,2025,Tuesday,June,false,Q2,2025-06
2003,2025-06-25,25,6,2025,Wednesday,June,false,Q2,2025-06
2004,2025-06-26,26,6,2025,Thursday,June,false,Q2,2025-06
2005,2025-06-27,27,6,2025,Friday,June,false,Q2,2025-06
2006,2025-06-28,28,6,2025,Saturday,June,true,Q2,2025-06
2007,2025-06-29,29,6,2025,Sunday,June,true,Q2,2025-06
2008,2025-06-30,30,6,2025,Monday,June,false,Q2,2025-06
2009,2025-07-01,1,7,2025,Tuesday,July,false,Q3,2025-07
2010,2025-07-02,2,7,2025,Wednesday,July,false,Q3,2025-07
2011,2025-07-03,3,7,2025,Thursday,July,false,Q3,2025-07
2012,2025-07-04,4,7,2025,Friday,July,false,Q3,2025-07
2013,2025-07-05,5,7,2025,Saturday,July,true,Q3,2025-07
2014,2025-07-06,6,7,2025,Sunday,July,true,Q3,2025-07
2015,2025-07-07,7,7,2025,Monday,July,false,Q3,2025-07
2016,2025-07-08,8,7,2025,Tuesday,July,false,Q3,2025-07
2017,2025-07-09,9,7,2025,Wednesday,July,false,Q3,2025-07
2018,2025-07-10,10,7,2025,Thursday,July,false,Q3,2025-07
